,SiteNo,DateFirst,SpeciesCode,ScientificName,Q1.,Q2.,Q3.,Q4.,Q5.,Q6.,Q7.,Q8.,Q9.,Q10.,Q11.,Q12.,Q13.,Q14.,Q15.,Q16.,Q17.,Q18.,Q19.,Q20.,Q21.,Q22.,Q23.,Q24.,Q25.,Q26.,Q27.,Q28.,Q29.,Q30.
657,ABS011,9/08/2022 0:00,2649,Monotoca scoparia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0
658,ABS011,9/08/2022 0:00,,Orchidaceae indeterminate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
659,ABS011,9/08/2022 0:00,3301,Patersonia glabrata,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
660,ABS011,9/08/2022 0:00,7141,Patersonia sericea var. longifolia,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1
661,ABS011,9/08/2022 0:00,13137,Patersonia sericea var. sericea,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0
662,ABS011,9/08/2022 0:00,5462,Persoonia levis,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
663,ABS011,9/08/2022 0:00,8216,Phyllanthus hirtellus,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1
664,ABS011,9/08/2022 0:00,2958,Phyllota phylicoides,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
665,ABS011,9/08/2022 0:00,1145,Platysace linearifolia,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1
666,ABS011,9/08/2022 0:00,2753,Poranthera corymbosa,1,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1
667,ABS011,9/08/2022 0:00,3016,Pultenaea scabra,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
668,ABS011,9/08/2022 0:00,14314,Rytidosperma pallidum,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1
669,ABS011,9/08/2022 0:00,8181,Schizaea bifida,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
670,ABS011,9/08/2022 0:00,2508,Schoenus villosus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
671,ABS011,9/08/2022 0:00,STYL,Stylidium spp.,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
672,ABS011,9/08/2022 0:00,6205,Tetratheca glandulosa,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
673,ABS011,9/08/2022 0:00,3574,Thysanotus tuberosus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,0,0,0,1,0,1
674,ABS011,9/08/2022 0:00,1162,Xanthosia pilosa,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1,0
675,ABS012,17/08/2022 0:00,3814,Acacia linifolia,0,1,1,0,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
676,ABS012,17/08/2022 0:00,3834,Acacia myrtifolia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,1,0,0
677,ABS012,17/08/2022 0:00,3885,Acacia terminalis,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
678,ABS012,17/08/2022 0:00,3893,Acacia ulicifolia,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
679,ABS012,17/08/2022 0:00,2012,Allocasuarina littoralis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
680,ABS012,17/08/2022 0:00,2677,Amperea xiphoclada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
681,ABS012,17/08/2022 0:00,9603,Austrostipa pubescens,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
682,ABS012,17/08/2022 0:00,5348,Banksia serrata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
683,ABS012,17/08/2022 0:00,5349,Banksia spinulosa,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
684,ABS012,17/08/2022 0:00,2778,Bossiaea ensata,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0
685,ABS012,17/08/2022 0:00,2780,Bossiaea heterophylla,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0
686,ABS012,17/08/2022 0:00,2782,Bossiaea lenticularis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0
687,ABS012,17/08/2022 0:00,2784,Bossiaea obcordata,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0
688,ABS012,17/08/2022 0:00,1004,Brunoniella pumilio,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
689,ABS012,17/08/2022 0:00,CASY,Cassytha spp.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0
690,ABS012,17/08/2022 0:00,9687,Corymbia gummifera,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
691,ABS012,17/08/2022 0:00,3174,Dampiera stricta,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0
692,ABS012,17/08/2022 0:00,2816,Daviesia acicularis,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
693,ABS012,17/08/2022 0:00,2821,Daviesia corymbosa,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
694,ABS012,17/08/2022 0:00,3542,Dianella revoluta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
695,ABS012,17/08/2022 0:00,4947,Entolasia stricta,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1
696,ABS012,17/08/2022 0:00,2598,Epacris longiflora,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1
697,ABS012,17/08/2022 0:00,4156,Eucalyptus piperita,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
698,ABS012,17/08/2022 0:00,EUCA,Eucalyptus spp.,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699,ABS012,17/08/2022 0:00,2864,Gompholobium glabratum,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0
700,ABS012,17/08/2022 0:00,2865,Gompholobium grandiflorum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
701,ABS012,17/08/2022 0:00,3175,Goodenia bellidifolia,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,1
702,ABS012,17/08/2022 0:00,3188,Goodenia hederacea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
703,ABS012,17/08/2022 0:00,10198,Goodenia heterophylla subsp. montana,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1
704,ABS012,17/08/2022 0:00,5364,Grevillea buxifolia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,1
705,ABS012,17/08/2022 0:00,5399,Grevillea sericea,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
706,ABS012,17/08/2022 0:00,3236,Haemodorum planifolium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
707,ABS012,17/08/2022 0:00,2527,Hibbertia aspera,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
708,ABS012,17/08/2022 0:00,HIBB,Hibbertia spp.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
709,ABS012,17/08/2022 0:00,2877,Hovea longifolia,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
710,ABS012,17/08/2022 0:00,5433,Isopogon anemonifolius,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
711,ABS012,17/08/2022 0:00,5440,Lambertia formosa,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
712,ABS012,17/08/2022 0:00,3556,Laxmannia gracilis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
713,ABS012,17/08/2022 0:00,2471,Lepidosperma neesii,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
714,ABS012,17/08/2022 0:00,9080,Leptospermum polyanthum,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
715,ABS012,17/08/2022 0:00,5541,Lepyrodia scariosa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,1,1,1,0,1
716,ABS012,17/08/2022 0:00,6406,Lindsaea linearis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
717,ABS012,17/08/2022 0:00,6401,Lindsaea microphylla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
718,ABS012,17/08/2022 0:00,6298,Lomandra cylindrica,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
719,ABS012,17/08/2022 0:00,6400,Lomandra filiformis,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
720,ABS012,17/08/2022 0:00,6304,Lomandra glauca,1,1,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721,ABS012,17/08/2022 0:00,6305,Lomandra gracilis,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
722,ABS012,17/08/2022 0:00,6311,Lomandra multiflora,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
723,ABS012,17/08/2022 0:00,6312,Lomandra obliqua,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0
724,ABS012,17/08/2022 0:00,3595,Mitrasacme polymorpha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1
725,ABS012,17/08/2022 0:00,2649,Monotoca scoparia,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
726,ABS012,17/08/2022 0:00,3301,Patersonia glabrata,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1
727,ABS012,17/08/2022 0:00,3303,Patersonia sericea,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
728,ABS012,17/08/2022 0:00,7141,Patersonia sericea var. longifolia,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,0,0
729,ABS012,17/08/2022 0:00,5469,Persoonia pinifolia,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
730,ABS012,17/08/2022 0:00,5479,Petrophile pulchella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,1
731,ABS012,17/08/2022 0:00,8216,Phyllanthus hirtellus,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0
732,ABS012,17/08/2022 0:00,2958,Phyllota phylicoides,1,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,0
733,ABS012,17/08/2022 0:00,6182,Pimelea linifolia,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
734,ABS012,17/08/2022 0:00,1145,Platysace linearifolia,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1
735,ABS012,17/08/2022 0:00,2754,Poranthera ericifolia,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
736,ABS012,17/08/2022 0:00,8181,Schizaea bifida,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
737,ABS012,17/08/2022 0:00,9223,Sphaerolobium minus,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
738,ABS012,17/08/2022 0:00,5217,Tetrarrhena juncea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
739,ABS012,17/08/2022 0:00,,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,1
740,ABS012,17/08/2022 0:00,1163,Xanthosia tridentata,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
741,ABS013,12/05/2022 0:00,3814,Acacia linifolia,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
742,ABS013,12/05/2022 0:00,3885,Acacia terminalis,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
743,ABS013,12/05/2022 0:00,3893,Acacia ulicifolia,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
744,ABS013,12/05/2022 0:00,5348,Banksia serrata,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
745,ABS013,12/05/2022 0:00,5349,Banksia spinulosa,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
746,ABS013,12/05/2022 0:00,5744,Boronia ledifolia,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
747,ABS013,12/05/2022 0:00,2780,Bossiaea heterophylla,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0
748,ABS013,12/05/2022 0:00,2787,Bossiaea rhombifolia,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
749,ABS013,12/05/2022 0:00,,Bossiaea spp.,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
750,ABS013,12/05/2022 0:00,3535,Caesia parviflora,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
751,ABS013,12/05/2022 0:00,9687,Corymbia gummifera,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
752,ABS013,12/05/2022 0:00,2347,Cyathochaeta diandra,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
753,ABS013,12/05/2022 0:00,3174,Dampiera stricta,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1
754,ABS013,12/05/2022 0:00,2821,Daviesia corymbosa,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1,0,1,1,0,1,1
755,ABS013,12/05/2022 0:00,2827,Daviesia ulicifolia,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
756,ABS013,12/05/2022 0:00,2850,Dillwynia retorta,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
757,ABS013,12/05/2022 0:00,4156,Eucalyptus piperita,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
758,ABS013,12/05/2022 0:00,4178,Eucalyptus sclerophylla,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
759,ABS013,12/05/2022 0:00,,Eucalyptus spp.,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0
760,ABS013,12/05/2022 0:00,2864,Gompholobium glabratum,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0
761,ABS013,12/05/2022 0:00,2865,Gompholobium grandiflorum,1,1,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1
762,ABS013,12/05/2022 0:00,5390,Grevillea phylicoides,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
763,ABS013,12/05/2022 0:00,5433,Isopogon anemonifolius,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0
764,ABS013,12/05/2022 0:00,5440,Lambertia formosa,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0
765,ABS013,12/05/2022 0:00,,Leptospermum polyanthum,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
766,ABS013,12/05/2022 0:00,6400,Lomandra filiformis,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1
767,ABS013,12/05/2022 0:00,6304,Lomandra glauca,1,0,1,0,0,1,1,1,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1
768,ABS013,12/05/2022 0:00,,Lomandra gracilis,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
769,ABS013,12/05/2022 0:00,6312,Lomandra obliqua,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
770,ABS013,12/05/2022 0:00,5445,Lomatia silaifolia,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
771,ABS013,12/05/2022 0:00,,Lomatia spp.,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
772,ABS013,12/05/2022 0:00,3595,Mitrasacme polymorpha,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
773,ABS013,12/05/2022 0:00,PATE,Patersonia spp.,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
774,ABS013,12/05/2022 0:00,5478,Petrophile pedunculata,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
775,ABS013,12/05/2022 0:00,8216,Phyllanthus hirtellus,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
776,ABS013,12/05/2022 0:00,2958,Phyllota phylicoides,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
777,ABS013,12/05/2022 0:00,1145,Platysace linearifolia,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0
778,ABS013,12/05/2022 0:00,7395,Poranthera microphylla,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1
779,ABS013,12/05/2022 0:00,3208,Scaevola ramosissima,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
780,ABS013,12/05/2022 0:00,6022,Smilax glyciphylla,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
781,ABS013,12/05/2022 0:00,6211,Tetratheca rupicola,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
782,ABS013,12/05/2022 0:00,,Tetratheca spp.,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
783,ABS013,12/05/2022 0:00,XANT,Xanthorrhoea spp.,0,1,0,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
784,ABS013,12/05/2022 0:00,,Xanthosia pilosa,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
785,ABS013,12/05/2022 0:00,11239,Xanthosia stellata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0
786,ABS013,28/07/2022 0:00,3881,Acacia suaveolens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0
787,ABS013,28/07/2022 0:00,4749,Anisopogon avenaceus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0
788,ABS013,28/07/2022 0:00,4671,Billardiera scandens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
789,ABS013,28/07/2022 0:00,2784,Bossiaea obcordata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
790,ABS013,28/07/2022 0:00,4790,Bothriochloa macra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
791,ABS013,28/07/2022 0:00,CRYT,Cryptostylis spp.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
792,ABS013,28/07/2022 0:00,6912,Dianella prunina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
793,ABS013,28/07/2022 0:00,5532,Empodisma minus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
794,ABS013,28/07/2022 0:00,2598,Epacris longiflora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
795,ABS013,28/07/2022 0:00,EUCA,Eucalyptus spp.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1
796,ABS013,28/07/2022 0:00,EUCA,Eucalyptus spp.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
797,ABS013,28/07/2022 0:00,3175,Goodenia bellidifolia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0
798,ABS013,28/07/2022 0:00,,Grevillea buxifolia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
799,ABS013,28/07/2022 0:00,5385,Grevillea mucronulata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
800,ABS013,28/07/2022 0:00,8196,Leptospermum polygalifolium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
801,ABS013,28/07/2022 0:00,6406,Lindsaea linearis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0
802,ABS013,28/07/2022 0:00,2649,Monotoca scoparia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
803,ABS013,28/07/2022 0:00,5465,Persoonia mollis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
804,ABS013,28/07/2022 0:00,8181,Schizaea bifida,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
805,ABS013,28/07/2022 0:00,,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
806,ABS013,28/07/2022 0:00,5490,Xylomelum pyriforme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
807,ABS014,30/08/2022 0:00,3767,Acacia echinula,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
