"Genus","SH_ID","Reference","Kingdom","Phylum","Class","Order","Family","Species","guid","mbNumber","taxonomicLevel","trophicMode","guild","confidenceRanking","growthForm","trait","notes","citationSource","guild2","exploration_type","Ecm_lineage"
"Cortinarius","SH1152417.09FU","reps","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae",NA,"1CB184F5-36B9-11D5-9548-00D0592D548C","17391","Genus","Symbiotroph","mycorrhizal","Highly Probable","Agaricoid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","Ectomycorrhizal","medium-distance_fringe","/cortinarius"
"Cortinarius","SH1151108.09FU","reps","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae",NA,"1CB184F5-36B9-11D5-9548-00D0592D548C","17391","Genus","Symbiotroph","mycorrhizal","Highly Probable","Agaricoid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","Ectomycorrhizal","medium-distance_fringe","/cortinarius"
"Cortinarius","SH1251862.09FU","refs","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae","Cortinarius_minilacus","1CB184F5-36B9-11D5-9548-00D0592D548C","17391","Genus","Symbiotroph","mycorrhizal","Highly Probable","Agaricoid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","Ectomycorrhizal","medium-distance_fringe","/cortinarius"
"Cortinarius","SH1153812.09FU","reps","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae",NA,"1CB184F5-36B9-11D5-9548-00D0592D548C","17391","Genus","Symbiotroph","mycorrhizal","Highly Probable","Agaricoid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","Ectomycorrhizal","medium-distance_fringe","/cortinarius"
"Cortinarius","SH1303803.09FU","reps","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae","Cortinarius_olivaceopictus","1CB184F5-36B9-11D5-9548-00D0592D548C","17391","Genus","Symbiotroph","mycorrhizal","Highly Probable","Agaricoid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","Ectomycorrhizal","medium-distance_fringe","/cortinarius"
"Cortinarius","SH1025220.09FU","reps","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae",NA,"1CB184F5-36B9-11D5-9548-00D0592D548C","17391","Genus","Symbiotroph","mycorrhizal","Highly Probable","Agaricoid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","Ectomycorrhizal","medium-distance_fringe","/cortinarius"
"Cortinarius","SH1153811.09FU","reps","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae",NA,"1CB184F5-36B9-11D5-9548-00D0592D548C","17391","Genus","Symbiotroph","mycorrhizal","Highly Probable","Agaricoid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","Ectomycorrhizal","medium-distance_fringe","/cortinarius"
"Cortinarius","SH1303679.09FU","reps","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae",NA,"1CB184F5-36B9-11D5-9548-00D0592D548C","17391","Genus","Symbiotroph","mycorrhizal","Highly Probable","Agaricoid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","Ectomycorrhizal","medium-distance_fringe","/cortinarius"
"Cortinarius","SH1152503.09FU","reps","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae",NA,"1CB184F5-36B9-11D5-9548-00D0592D548C","17391","Genus","Symbiotroph","mycorrhizal","Highly Probable","Agaricoid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","Ectomycorrhizal","medium-distance_fringe","/cortinarius"
"Cortinarius","SH1151207.09FU","reps","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae",NA,"1CB184F5-36B9-11D5-9548-00D0592D548C","17391","Genus","Symbiotroph","mycorrhizal","Highly Probable","Agaricoid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","Ectomycorrhizal","medium-distance_fringe","/cortinarius"
"Cortinarius","SH1251888.09FU","reps","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae","Cortinarius_alienatus","1CB184F5-36B9-11D5-9548-00D0592D548C","17391","Genus","Symbiotroph","mycorrhizal","Highly Probable","Agaricoid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","Ectomycorrhizal","medium-distance_fringe","/cortinarius"
"Cortinarius","SH1251961.09FU","reps","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae",NA,"1CB184F5-36B9-11D5-9548-00D0592D548C","17391","Genus","Symbiotroph","mycorrhizal","Highly Probable","Agaricoid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","Ectomycorrhizal","medium-distance_fringe","/cortinarius"
"Descolea","SH1194036.09FU","refs","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Bolbitiaceae","Descolea_maculata","1CB186C0-36B9-11D5-9548-00D0592D548C","17494","Genus","Symbiotroph","mycorrhizal","Highly Probable","Agaricoid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","Ectomycorrhizal","short-distance_delicate","/descolea"
"Descolea","SH1194045.09FU","reps","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Bolbitiaceae","Descolea_recedens","1CB186C0-36B9-11D5-9548-00D0592D548C","17494","Genus","Symbiotroph","mycorrhizal","Highly Probable","Agaricoid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","Ectomycorrhizal","short-distance_delicate","/descolea"
"Descomyces","SH1194048.09FU","reps","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Bolbitiaceae",NA,"1CB1C678-36B9-11D5-9548-00D0592D548C","26321","Genus","Symbiotroph","mycorrhizal","Highly Probable","Gasteroid","Hypogeous"," false truffle; Common name ","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","Ectomycorrhizal","short-distance_delicate","/descolea"
"Elaphomyces","SH1259952.09FU","reps","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Elaphomycetaceae",NA,"1CB1889E-36B9-11D5-9548-00D0592D548C","1753","Genus","Symbiotroph","mycorrhizal","Highly Probable","Gasteroid","Hypogeous"," false truffle; Common name ","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","Ectomycorrhizal","short-distance_delicate","/elaphomyces"
"Elaphomyces","SH1267975.09FU","refs","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Elaphomycetaceae","Elaphomyces_citrinopapillatus","1CB1889E-36B9-11D5-9548-00D0592D548C","1753","Genus","Symbiotroph","mycorrhizal","Highly Probable","Gasteroid","Hypogeous"," false truffle; Common name ","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","Ectomycorrhizal","short-distance_delicate","/elaphomyces"
"Elaphomyces","SH1268081.09FU","reps","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Elaphomycetaceae",NA,"1CB1889E-36B9-11D5-9548-00D0592D548C","1753","Genus","Symbiotroph","mycorrhizal","Highly Probable","Gasteroid","Hypogeous"," false truffle; Common name ","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","Ectomycorrhizal","short-distance_delicate","/elaphomyces"
"Glomus","SH0904353.09FU","reps","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae",NA,"1CB18BAE-36B9-11D5-9548-00D0592D548C","20244","Genus","Symbiotroph","mycorrhizal","Highly Probable","Microfungus","NULL","As root_endophyte (Põlme et al. 2020)","Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))","Arbuscular Mycorrhizal","unknown","unknown"
"Glomus","SH0892512.09FU","reps","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae",NA,"1CB18BAE-36B9-11D5-9548-00D0592D548C","20244","Genus","Symbiotroph","mycorrhizal","Highly Probable","Microfungus","NULL","As root_endophyte (Põlme et al. 2020)","Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))","Arbuscular Mycorrhizal","unknown","unknown"
"Glomus","SH0957264.09FU","reps","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae",NA,"1CB18BAE-36B9-11D5-9548-00D0592D548C","20244","Genus","Symbiotroph","mycorrhizal","Highly Probable","Microfungus","NULL","As root_endophyte (Põlme et al. 2020)","Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))","Arbuscular Mycorrhizal","unknown","unknown"
"Glomus","SH1037061.09FU","reps","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae",NA,"1CB18BAE-36B9-11D5-9548-00D0592D548C","20244","Genus","Symbiotroph","mycorrhizal","Highly Probable","Microfungus","NULL","As root_endophyte (Põlme et al. 2020)","Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))","Arbuscular Mycorrhizal","unknown","unknown"
"Glomus","SH0904316.09FU","reps","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae",NA,"1CB18BAE-36B9-11D5-9548-00D0592D548C","20244","Genus","Symbiotroph","mycorrhizal","Highly Probable","Microfungus","NULL","As root_endophyte (Põlme et al. 2020)","Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))","Arbuscular Mycorrhizal","unknown","unknown"
"Glomus","SH0904358.09FU","reps","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae",NA,"1CB18BAE-36B9-11D5-9548-00D0592D548C","20244","Genus","Symbiotroph","mycorrhizal","Highly Probable","Microfungus","NULL","As root_endophyte (Põlme et al. 2020)","Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))","Arbuscular Mycorrhizal","unknown","unknown"
"Glomus","SH1310003.09FU","reps","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae",NA,"1CB18BAE-36B9-11D5-9548-00D0592D548C","20244","Genus","Symbiotroph","mycorrhizal","Highly Probable","Microfungus","NULL","As root_endophyte (Põlme et al. 2020)","Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))","Arbuscular Mycorrhizal","unknown","unknown"
"Gummiglobus","SH1131349.09FU","refs","Fungi","Basidiomycota","Agaricomycetes","Hysterangiales","Mesophelliaceae","Gummiglobus_joyceae","1CB1C77F-36B9-11D5-9548-00D0592D548C","27715","Genus","Symbiotroph","mycorrhizal","Highly Probable","Gasteroid","Hypogeous","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","Ectomycorrhizal","mat","/hysterangium"
"Hebeloma","SH1162834.09FU","refs","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Hymenogastraceae","Hebeloma_aminophilum","1CB18C6C-36B9-11D5-9548-00D0592D548C","17723","Genus","Symbiotroph","mycorrhizal","Highly Probable","Agaricoid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","Ectomycorrhizal","short-distance_delicate","/hebeloma-alnicola"
"Hydnum","SH1135581.09FU","reps","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Hydnaceae",NA,"1CB18D94-36B9-11D5-9548-00D0592D548C","17797","Genus","Symbiotroph","mycorrhizal","Highly Probable","Agaricoid-Hydnoid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","Ectomycorrhizal","medium-distance_smooth","/cantharellus"
"Hydnum","SH1205826.09FU","refs","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Hydnaceae","Hydnum_mulsicolor","1CB18D94-36B9-11D5-9548-00D0592D548C","17797","Genus","Symbiotroph","mycorrhizal","Highly Probable","Agaricoid-Hydnoid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","Ectomycorrhizal","medium-distance_smooth","/cantharellus"
"Hydnum","SH1193652.09FU","refs","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Hydnaceae",NA,"1CB18D94-36B9-11D5-9548-00D0592D548C","17797","Genus","Symbiotroph","mycorrhizal","Highly Probable","Agaricoid-Hydnoid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","Ectomycorrhizal","medium-distance_smooth","/cantharellus"
"Hydnum","SH0935833.09FU","reps","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Hydnaceae","Hydnum_ambustum","1CB18D94-36B9-11D5-9548-00D0592D548C","17797","Genus","Symbiotroph","mycorrhizal","Highly Probable","Agaricoid-Hydnoid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","Ectomycorrhizal","medium-distance_smooth","/cantharellus"
"Hydropus","SH1253973.09FU","reps","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae",NA,"1CB1C7DB-36B9-11D5-9548-00D0592D548C","17803","Genus","Saprotroph-Symbiotroph","mycorrhizal","Probable","Agaricoid","NULL","As litter_saprotroph (Põlme et al. 2020); Decay wood, leaf, fruit, seed (Põlme et al. 2020)","Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))","Ectomycorrhizal","unknown","/hydropus"
"Hydropus","SH1253929.09FU","reps","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae",NA,"1CB1C7DB-36B9-11D5-9548-00D0592D548C","17803","Genus","Saprotroph-Symbiotroph","mycorrhizal","Probable","Agaricoid","NULL","As litter_saprotroph (Põlme et al. 2020); Decay wood, leaf, fruit, seed (Põlme et al. 2020)","Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))","Ectomycorrhizal","unknown","/hydropus"
