"barcode","sample","OTU","count","resampled_count","resampled_date","kingdom","phylum","class","order","family","genus","species","n","score","SH_species","SH_gb_acc","SH_sh_acc","SH_type","identity","coverage","trophicMode","guild","confidenceRanking","growthForm","trait","notes","citationSource","unite_db_version","date_assigned","Tube_ID","Site","Transect","Location","mass_extracted","Note"
"SMM56T1",NA,"ITSall_OTUa_988",132,8,"Thu Oct 24 12:39:10 2024","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella_humilis",1,1,"Mortierella_humilis","JN943793","SH1607997.08FU","refs",0.99581589958159,0.99581589958159,"Saprotroph-Symbiotroph","Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph","Probable","Microfungus","NULL","Saprobic in soil and thus frequenctly isolated from soil and material contaminated with soil such as hay or rotten silage and spoil tips (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275); Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); Purahong W, et al. 2016. Molecular Ecology 25:4059-4074 ((https://doi.org/10.1111/mec.13739))","sh_general_release_dynamic_s_10.05.2021","Thu Jul  8 14:30:00 2021","56.1",NA,NA,NA,NA,NA
"SMM7T1",NA,"ITSall_OTUa_988",1741,325,"Thu Oct 24 12:39:10 2024","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella_humilis",1,1,"Mortierella_humilis","JN943793","SH1607997.08FU","refs",0.99581589958159,0.99581589958159,"Saprotroph-Symbiotroph","Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph","Probable","Microfungus","NULL","Saprobic in soil and thus frequenctly isolated from soil and material contaminated with soil such as hay or rotten silage and spoil tips (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275); Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); Purahong W, et al. 2016. Molecular Ecology 25:4059-4074 ((https://doi.org/10.1111/mec.13739))","sh_general_release_dynamic_s_10.05.2021","Thu Jul  8 14:30:00 2021","7.1",NA,NA,NA,0.249,NA
"SMM7T2",NA,"ITSall_OTUa_988",682,38,"Thu Oct 24 12:39:10 2024","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella_humilis",1,1,"Mortierella_humilis","JN943793","SH1607997.08FU","refs",0.99581589958159,0.99581589958159,"Saprotroph-Symbiotroph","Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph","Probable","Microfungus","NULL","Saprobic in soil and thus frequenctly isolated from soil and material contaminated with soil such as hay or rotten silage and spoil tips (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275); Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); Purahong W, et al. 2016. Molecular Ecology 25:4059-4074 ((https://doi.org/10.1111/mec.13739))","sh_general_release_dynamic_s_10.05.2021","Thu Jul  8 14:30:00 2021","7.2",NA,NA,NA,0.445,NA
"SMM7T2",NA,"ITSall_OTUj_174",155,8,"Thu Oct 24 12:39:10 2024","Fungi","Ascomycota","Leotiomycetes","Helotiales","Hyaloscyphaceae",NA,NA,17,1,"Helotiales_sp","KT751035","SH1523243.08FU","reps",0.972602739726027,1,"Saprotroph","Plant Saprotroph-Wood Saprotroph","Probable","Microfungus","NULL","Saprobic on woody and herbaceous material (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)","sh_general_release_dynamic_s_10.05.2021","Thu Jul  8 14:30:00 2021","7.2",NA,NA,NA,0.445,NA
"SMM5T1",NA,"ITSall_OTUa_1629",36,3,"Thu Oct 24 12:39:10 2024","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella",NA,7,1,"Mortierella_turficola","MT373235","SH1608147.08FU","reps",0.995833333333333,1,"Saprotroph-Symbiotroph","Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph","Probable","Microfungus","NULL","Saprobic in soil and thus frequenctly isolated from soil and material contaminated with soil such as hay or rotten silage and spoil tips (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275); Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); Purahong W, et al. 2016. Molecular Ecology 25:4059-4074 ((https://doi.org/10.1111/mec.13739))","sh_general_release_dynamic_s_10.05.2021","Thu Jul  8 14:17:18 2021","5.1",NA,NA,NA,0.471,NA
"SMM11T1",NA,"ITSall_OTUa_37",325,12,"Thu Oct 24 12:39:10 2024","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreaceae","Trichoderma","Trichoderma_spirale",3,0.6,"Trichoderma_longipilis","FJ860770","SH1958335.08FU","refs",1,1,"Pathotroph-Saprotroph-Symbiotroph","Animal Pathogen-Endophyte-Epiphyte-Fungal Parasite-Plant Pathogen-Wood Saprotroph","Probable","Microfungus","Soft Rot","Cause of soft-rot (Seehann et al. 1975); Likely opportunistic human pathogen (Irinyi et al. 2015); Endophyte detection method-culture (Busby et al. 2016)","Seehann G, et al. 1975. List of Fungi in Soft-Rot Tissue Tests. Institute fur Holzbiologie und Holzschutz, Bundesforschungsanstalt fur Forst - und Holzwirtshaft, Hamburg - Lohbrugge, Germany; Andrews JH, et al. 1983. Phytopathology 73228-234; Hanada RE, et al. 2010. Fungal Biology 114:901-910 ((https://doi.org/10.1016/j.funbio.2010.08.006)); Costa IPMW, et al. 2012. Mycotaxon 119:e26 ((http://mycotaxon.com/resources/checklists/costa_v119_checklist.pdf)); Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); Irinyi L, et al. 2015. Medical Mycology 53:313-337 ((https://doi.org/10.1093/mmy/myv008)); Busby PE, et al. 2016. New Phytologist 209:1681-1692 ((https://doi.org/10.1111/nph.13742)); The American Phytopathological Society Common Names of Plant Diseases ((http://www.apsnet.org/publications/commonnames/Pages/default.aspx))","sh_general_release_dynamic_s_10.05.2021","Thu Jul  8 14:28:58 2021","11.1",NA,NA,NA,0.362,NA
"SMM26T1A2",NA,"ITSall_OTUa_37",11,4,"Thu Oct 24 12:39:10 2024","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreaceae","Trichoderma","Trichoderma_spirale",3,0.6,"Trichoderma_longipilis","FJ860770","SH1958335.08FU","refs",1,1,"Pathotroph-Saprotroph-Symbiotroph","Animal Pathogen-Endophyte-Epiphyte-Fungal Parasite-Plant Pathogen-Wood Saprotroph","Probable","Microfungus","Soft Rot","Cause of soft-rot (Seehann et al. 1975); Likely opportunistic human pathogen (Irinyi et al. 2015); Endophyte detection method-culture (Busby et al. 2016)","Seehann G, et al. 1975. List of Fungi in Soft-Rot Tissue Tests. Institute fur Holzbiologie und Holzschutz, Bundesforschungsanstalt fur Forst - und Holzwirtshaft, Hamburg - Lohbrugge, Germany; Andrews JH, et al. 1983. Phytopathology 73228-234; Hanada RE, et al. 2010. Fungal Biology 114:901-910 ((https://doi.org/10.1016/j.funbio.2010.08.006)); Costa IPMW, et al. 2012. Mycotaxon 119:e26 ((http://mycotaxon.com/resources/checklists/costa_v119_checklist.pdf)); Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); Irinyi L, et al. 2015. Medical Mycology 53:313-337 ((https://doi.org/10.1093/mmy/myv008)); Busby PE, et al. 2016. New Phytologist 209:1681-1692 ((https://doi.org/10.1111/nph.13742)); The American Phytopathological Society Common Names of Plant Diseases ((http://www.apsnet.org/publications/commonnames/Pages/default.aspx))","sh_general_release_dynamic_s_10.05.2021","Thu Jul  8 14:28:58 2021","26.1A26.2",NA,NA,NA,NA,"Part of the 26.2 samples was added to the 26.1 sample"
"SMM34T2",NA,"ITSall_OTUa_410",74,2,"Thu Oct 24 12:39:10 2024","Fungi","Basidiomycota","Agaricomycetes","Trechisporales",NA,NA,NA,18,1,"Trechispora_sp","UDB0147417","SH1555567.08FU","reps",0.894230769230769,0.985576923076923,NA,NA,NA,NA,NA,NA,NA,"sh_general_release_dynamic_s_10.05.2021","Thu Jul  8 14:17:18 2021","34.2",NA,NA,NA,0.404,NA
"SMM34T2",NA,"ITSall_OTUa_201",1737,48,"Thu Oct 24 12:39:10 2024","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Clavicipitaceae","Metarhizium","Metarhizium_anisopliae",6,0.666666666666667,"Metarhizium_robertsii","HM055443","SH2399613.08FU","refs",1,1,"Pathotroph","Animal Pathogen","Probable","NULL","NULL","NULL","Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))","sh_general_release_dynamic_s_10.05.2021","Thu Jul  8 14:17:18 2021","34.2",NA,NA,NA,0.404,NA
"SMM49T2",NA,"ITSall_OTUa_201",17,0,NA,"Fungi","Ascomycota","Sordariomycetes","Hypocreales","Clavicipitaceae","Metarhizium","Metarhizium_anisopliae",6,0.666666666666667,"Metarhizium_robertsii","HM055443","SH2399613.08FU","refs",1,1,"Pathotroph","Animal Pathogen","Probable","NULL","NULL","NULL","Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))","sh_general_release_dynamic_s_10.05.2021","Thu Jul  8 14:17:18 2021","49.2",NA,NA,NA,0.536,NA
"SMM7T2",NA,"ITSall_OTUa_417",34,0,NA,"Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreaceae","Trichoderma",NA,45,1,"Trichoderma_afarasin","AY027784","SH2303516.08FU","refs",0.994186046511628,0.994186046511628,"Pathotroph-Saprotroph-Symbiotroph","Animal Pathogen-Endophyte-Epiphyte-Fungal Parasite-Plant Pathogen-Wood Saprotroph","Probable","Microfungus","Soft Rot","Cause of soft-rot (Seehann et al. 1975); Likely opportunistic human pathogen (Irinyi et al. 2015); Endophyte detection method-culture (Busby et al. 2016)","Seehann G, et al. 1975. List of Fungi in Soft-Rot Tissue Tests. Institute fur Holzbiologie und Holzschutz, Bundesforschungsanstalt fur Forst - und Holzwirtshaft, Hamburg - Lohbrugge, Germany; Andrews JH, et al. 1983. Phytopathology 73228-234; Hanada RE, et al. 2010. Fungal Biology 114:901-910 ((https://doi.org/10.1016/j.funbio.2010.08.006)); Costa IPMW, et al. 2012. Mycotaxon 119:e26 ((http://mycotaxon.com/resources/checklists/costa_v119_checklist.pdf)); Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); Irinyi L, et al. 2015. Medical Mycology 53:313-337 ((https://doi.org/10.1093/mmy/myv008)); Busby PE, et al. 2016. New Phytologist 209:1681-1692 ((https://doi.org/10.1111/nph.13742)); The American Phytopathological Society Common Names of Plant Diseases ((http://www.apsnet.org/publications/commonnames/Pages/default.aspx))","sh_general_release_dynamic_s_10.05.2021","Thu Jul  8 14:29:16 2021","7.2",NA,NA,NA,0.445,NA
"SMM31T1",NA,"ITSall_OTUa_3045",16,3,"Thu Oct 24 12:39:10 2024","Fungi","Ascomycota","Dothideomycetes",NA,NA,NA,NA,3,1,"Capnodiales_sp","KC222791","SH1152179.08FU","reps_singleton",0.993464052287582,1,NA,NA,NA,NA,NA,NA,NA,"sh_general_release_dynamic_s_10.05.2021","Thu Jul  8 14:29:44 2021","31.1",NA,NA,NA,0.18,NA
"SMM31T2",NA,"ITSall_OTUa_3045",46,4,"Thu Oct 24 12:39:10 2024","Fungi","Ascomycota","Dothideomycetes",NA,NA,NA,NA,3,1,"Capnodiales_sp","KC222791","SH1152179.08FU","reps_singleton",0.993464052287582,1,NA,NA,NA,NA,NA,NA,NA,"sh_general_release_dynamic_s_10.05.2021","Thu Jul  8 14:29:44 2021","31.2",NA,NA,NA,0.45,NA
"SMM34T1",NA,"ITSall_OTUa_3045",43,2,"Thu Oct 24 12:39:10 2024","Fungi","Ascomycota","Dothideomycetes",NA,NA,NA,NA,3,1,"Capnodiales_sp","KC222791","SH1152179.08FU","reps_singleton",0.993464052287582,1,NA,NA,NA,NA,NA,NA,NA,"sh_general_release_dynamic_s_10.05.2021","Thu Jul  8 14:29:44 2021","34.1",NA,NA,NA,0.406,NA
"SMM34T2",NA,"ITSall_OTUa_3045",11,1,"Thu Oct 24 12:39:10 2024","Fungi","Ascomycota","Dothideomycetes",NA,NA,NA,NA,3,1,"Capnodiales_sp","KC222791","SH1152179.08FU","reps_singleton",0.993464052287582,1,NA,NA,NA,NA,NA,NA,NA,"sh_general_release_dynamic_s_10.05.2021","Thu Jul  8 14:29:44 2021","34.2",NA,NA,NA,0.404,NA
"SMM56T1",NA,"ITSall_OTUa_3045",103,5,"Thu Oct 24 12:39:10 2024","Fungi","Ascomycota","Dothideomycetes",NA,NA,NA,NA,3,1,"Capnodiales_sp","KC222791","SH1152179.08FU","reps_singleton",0.993464052287582,1,NA,NA,NA,NA,NA,NA,NA,"sh_general_release_dynamic_s_10.05.2021","Thu Jul  8 14:29:44 2021","56.1",NA,NA,NA,NA,NA
"SMM5T1",NA,"ITSall_OTUa_2357",10,0,NA,"Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Exophiala",NA,1,1,"Exophiala_bergeri","EF551462","SH1529595.08FU","refs",0.92,0.925714285714286,"Pathotroph-Saprotroph","Animal Pathogen-Fungal Parasite-Undefined Saprotroph","Probable","Facultative Yeast-Microfungus","NULL","Mostly saprobic on plants or other fungi, isolated from soil etc., and from medical sources (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)","sh_general_release_dynamic_s_10.05.2021","Thu Jul  8 14:28:58 2021","5.1",NA,NA,NA,0.471,NA
"SMM7T1",NA,"ITSall_OTUa_2357",64,12,"Thu Oct 24 12:39:10 2024","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Exophiala",NA,1,1,"Exophiala_bergeri","EF551462","SH1529595.08FU","refs",0.92,0.925714285714286,"Pathotroph-Saprotroph","Animal Pathogen-Fungal Parasite-Undefined Saprotroph","Probable","Facultative Yeast-Microfungus","NULL","Mostly saprobic on plants or other fungi, isolated from soil etc., and from medical sources (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)","sh_general_release_dynamic_s_10.05.2021","Thu Jul  8 14:28:58 2021","7.1",NA,NA,NA,0.249,NA
"SMM26T2",NA,"ITSall_OTUa_49",23,2,"Thu Oct 24 12:39:10 2024","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Cladophialophora",NA,1,1,"Chaetothyriales_sp","KC222744","SH1246450.08FU","reps_singleton",1,1,"Saprotroph","Undefined Saprotroph","Probable","Microfungus","NULL","NULL","James TY, et al. 2006. Nature 443:818-822 ((https://doi.org/10.1038/nature05110))","sh_general_release_dynamic_s_10.05.2021","Thu Jul  8 14:29:16 2021","26.2",NA,NA,NA,0.423,NA
"SMM56T1",NA,"ITSall_OTUa_49",10,0,NA,"Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Cladophialophora",NA,1,1,"Chaetothyriales_sp","KC222744","SH1246450.08FU","reps_singleton",1,1,"Saprotroph","Undefined Saprotroph","Probable","Microfungus","NULL","NULL","James TY, et al. 2006. Nature 443:818-822 ((https://doi.org/10.1038/nature05110))","sh_general_release_dynamic_s_10.05.2021","Thu Jul  8 14:29:16 2021","56.1",NA,NA,NA,NA,NA
"SMM34T2",NA,"ITSall_OTUa_4021",15,0,NA,"Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae",NA,NA,2,1,"Hypocreales_sp","UDB0765875","SH1605782.08FU","reps",1,1,"Pathotroph-Saprotroph-Symbiotroph","Animal Pathogen-Endophyte-Fungal Parasite-Lichen Parasite-Plant Pathogen-Wood Saprotroph","Possible","Microfungus","NULL","Fusarium species are amongst the economically significant plant pathogens (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275); Hirooka Y, et al. 2012. Studies in Mycology 711-210 ((https://doi.org/10.3114/sim0001)); Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); The American Phytopathological Society Common Names of Plant Diseases ((http://www.apsnet.org/publications/commonnames/Pages/default.aspx)); https://www.cdc.gov ((https://www.cdc.gov))","sh_general_release_dynamic_s_10.05.2021","Thu Jul  8 14:30:00 2021","34.2",NA,NA,NA,0.404,NA
"SMM10T2",NA,"ITSall_OTUa_374",71,22,"Thu Oct 24 12:39:10 2024","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Bionectriaceae","Clonostachys","Clonostachys_candelabrum",1,1,"Clonostachys_candelabrum","AF210668","SH1522838.08FU","refs",0.993506493506494,1,"Pathotroph","Plant Pathogen","Probable","NULL","NULL","NULL","Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))","sh_general_release_dynamic_s_10.05.2021","Thu Jul  8 14:29:16 2021","10.2",NA,NA,NA,0.398,NA
"SMM26T1A2",NA,"ITSall_OTUa_374",26,7,"Thu Oct 24 12:39:10 2024","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Bionectriaceae","Clonostachys","Clonostachys_candelabrum",1,1,"Clonostachys_candelabrum","AF210668","SH1522838.08FU","refs",0.993506493506494,1,"Pathotroph","Plant Pathogen","Probable","NULL","NULL","NULL","Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))","sh_general_release_dynamic_s_10.05.2021","Thu Jul  8 14:29:16 2021","26.1A26.2",NA,NA,NA,NA,"Part of the 26.2 samples was added to the 26.1 sample"
"SMM26T2",NA,"ITSall_OTUa_374",199,24,"Thu Oct 24 12:39:10 2024","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Bionectriaceae","Clonostachys","Clonostachys_candelabrum",1,1,"Clonostachys_candelabrum","AF210668","SH1522838.08FU","refs",0.993506493506494,1,"Pathotroph","Plant Pathogen","Probable","NULL","NULL","NULL","Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))","sh_general_release_dynamic_s_10.05.2021","Thu Jul  8 14:29:16 2021","26.2",NA,NA,NA,0.423,NA
"SMM31T2",NA,"ITSall_OTUa_374",103,27,"Thu Oct 24 12:39:10 2024","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Bionectriaceae","Clonostachys","Clonostachys_candelabrum",1,1,"Clonostachys_candelabrum","AF210668","SH1522838.08FU","refs",0.993506493506494,1,"Pathotroph","Plant Pathogen","Probable","NULL","NULL","NULL","Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))","sh_general_release_dynamic_s_10.05.2021","Thu Jul  8 14:29:16 2021","31.2",NA,NA,NA,0.45,NA
"SMM34T1",NA,"ITSall_OTUa_374",29,0,NA,"Fungi","Ascomycota","Sordariomycetes","Hypocreales","Bionectriaceae","Clonostachys","Clonostachys_candelabrum",1,1,"Clonostachys_candelabrum","AF210668","SH1522838.08FU","refs",0.993506493506494,1,"Pathotroph","Plant Pathogen","Probable","NULL","NULL","NULL","Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))","sh_general_release_dynamic_s_10.05.2021","Thu Jul  8 14:29:16 2021","34.1",NA,NA,NA,0.406,NA
"SMM34T2",NA,"ITSall_OTUa_374",95,7,"Thu Oct 24 12:39:10 2024","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Bionectriaceae","Clonostachys","Clonostachys_candelabrum",1,1,"Clonostachys_candelabrum","AF210668","SH1522838.08FU","refs",0.993506493506494,1,"Pathotroph","Plant Pathogen","Probable","NULL","NULL","NULL","Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))","sh_general_release_dynamic_s_10.05.2021","Thu Jul  8 14:29:16 2021","34.2",NA,NA,NA,0.404,NA
"SMM49T2",NA,"ITSall_OTUa_374",41,0,NA,"Fungi","Ascomycota","Sordariomycetes","Hypocreales","Bionectriaceae","Clonostachys","Clonostachys_candelabrum",1,1,"Clonostachys_candelabrum","AF210668","SH1522838.08FU","refs",0.993506493506494,1,"Pathotroph","Plant Pathogen","Probable","NULL","NULL","NULL","Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))","sh_general_release_dynamic_s_10.05.2021","Thu Jul  8 14:29:16 2021","49.2",NA,NA,NA,0.536,NA
"SMM7T2",NA,"ITSall_OTUa_374",105,8,"Thu Oct 24 12:39:10 2024","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Bionectriaceae","Clonostachys","Clonostachys_candelabrum",1,1,"Clonostachys_candelabrum","AF210668","SH1522838.08FU","refs",0.993506493506494,1,"Pathotroph","Plant Pathogen","Probable","NULL","NULL","NULL","Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))","sh_general_release_dynamic_s_10.05.2021","Thu Jul  8 14:29:16 2021","7.2",NA,NA,NA,0.445,NA
"SMM56T1",NA,"ITSall_OTUa_1053",26,2,"Thu Oct 24 12:39:10 2024","Fungi","Ascomycota","Dothideomycetes","Dothideales",NA,NA,NA,3,0.75,"Dothideales_sp","KY597580","SH1515077.08FU","reps",0.740740740740741,0.740740740740741,NA,NA,NA,NA,NA,NA,NA,"sh_general_release_dynamic_s_10.05.2021","Thu Jul  8 14:30:00 2021","56.1",NA,NA,NA,NA,NA
"SMM7T2",NA,"ITSall_OTUa_3659",76,5,"Thu Oct 24 12:39:10 2024","Fungi","Ascomycota","Dothideomycetes","Pleosporales",NA,NA,NA,5,1,"Ascomycota_sp","FJ224107","SH1551389.08FU","reps",0.916129032258065,0.974193548387097,NA,NA,NA,NA,NA,NA,NA,"sh_general_release_dynamic_s_10.05.2021","Thu Jul  8 14:30:00 2021","7.2",NA,NA,NA,0.445,NA
